901,,MAP1B,,,,,,SERPING1,,PSMB4,,TIMM8A
902,,MAP1LC3B,,,,,,SERPINH1,,PSMB8,,TIMP1
903,,MAP1LC3B2,,,,,,SET,,PSMB9,,TIPRL
904,,MAP2,,,,,,SF3A1,,PSMC2,,TK1
905,,MAP2K6,,,,,,SF3A3,,PSMD1,,TMED4
906,,MAPK13,,,,,,SF3B1,,PSMD10,,TMED9
907,,MAPK8,,,,,,SF3B2,,PSMD12,,TMEM106B
908,,MAPKAPK2,,,,,,SF3B3,,PSMD13,,TMEM189
909,,MAPRE1,,,,,,SFPQ,,PSMD2,,TMEM87A
910,,MAPRE2,,,,,,SFRP2,,PSMD6,,TMPO
911,,MAPT,,,,,,SFXN1,,PSME1,,TNPO1
912,,MARK1,,,,,,SFXN3,,PSME2,,TNPO2
913,,MARS,,,,,,SH3GL2,,PSMF1,,TNS3
914,,MARS2,,,,,,SH3KBP1,,PTBP1,,TOMM22
915,,MATR3,,,,,,SH3PXD2A,,PTGES3,,TOP1
916,,MBD1,,,,,,SH3PXD2B,,PTPN1,,TOP1MT
917,,MBD2,,,,,,SHKBP1,,PTPN11,,TOP2A
918,,MBD3,,,,,,SHMT2,,PTPN6,,TOP3B
919,,MCAT,,,,,,SIGMAR1,,PTPRC,,TPD52L1
920,,MCM2,,,,,,SLC12A9,,PTPRE,,TPD52L2
921,,MCM3,,,,,,SLC16A3,,PTTG1IP,,TPM1
922,,MCM4,,,,,,SLC1A4,,PWP2,,TPM2
923,,MCM5,,,,,,SLC25A24,,PXDN,,TPM3
924,,MCM6,,,,,,SLC25A5,,PYCARD,,TPM4
925,,MCM7,,,,,,SLC25A6,,PYGB,,TPR
926,,MCMBP,,,,,,SLC2A1,,PYGL,,TPT1
927,,MCTP2,,,,,,SLC2A14,,PYGM,,TRADD
928,,MDC1,,,,,,SLC2A3,,PYHIN1,,TRAF1
929,,MDN1,,,,,,SLC9A1,,QSOX1,,TRAP1
930,,ME2,,,,,,SMARCA1,,RAB18,,TRIM24
931,,MEAF6,,,,,,SMARCA2,,RAB21,,TRIM25
932,,MED1,,,,,,SMARCA4,,RAB2A,,TRIM47
933,,MED12,,,,,,SMARCA5,,RAB2B,,TRIP11
934,,MED14,,,,,,SMC1A,,RAB31,,TRIP13
935,,MED15,,,,,,SMC3,,RAB32,,TRMT112
936,,MED20,,,,,,SMCHD1,,RAB35,,TRMT6
937,,MED21,,,,,,SMNDC1,,RAB38,,TSR1
938,,MED22,,,,,,SMS,,RAB3B,,TUBA1A
939,,MED23,,,,,,SND1,,RAB3C,,TUBA1B
940,,MED24,,,,,,SNRNP70,,RAB3D,,TUBA1C
941,,MED27,,,,,,SNRPA,,RAB4A,,TUBA3C
942,,MED30,,,,,,SNRPB2,,RAB4B,,TUBA3D
943,,MED4,,,,,,SNRPD1,,RAB6A,,TUBA3E
944,,MED6,,,,,,SNRPD2,,RAB6B,,TUBA4A
945,,METAP1,,,,,,SNW1,,RABEP1,,TUBA8
946,,METTL16,,,,,,SNX1,,RAC2,,TUBB
947,,MEX3D,,,,,,SNX2,,RAD23A,,TUBB1
948,,MFAP1,,,,,,SNX8,,RAD50,,TUBB2A
949,,MFF,,,,,,SPARC,,RAF1,,TUBB2B
950,,MFN1,,,,,,SPEN,,RALY,,TUBB3
951,,MGA,,,,,,SQRDL,,RAN,,TUBB4A
952,,MGEA5,,,,,,SRM,,RANBP1,,TUBB4B
953,,MICAL1,,,,,,SRP72,,RANBP2,,TUBB6
954,,MIEN1,,,,,,SRP9,,RANBP6,,TUBB8
955,,MIF,,,,,,SRPR,,RANGAP1,,TUBG1
956,,MKI67IP,,,,,,SRPRB,,RASA1,,TUBGCP3
957,,MKL2,,,,,,SRRT,,RASSF2,,TWF2
958,,MLLT1,,,,,,SRSF4,,RBBP4,,TXNDC12
959,,MMS19,,,,,,SRSF6,,RBBP7,,U2AF2
960,,MNAT1,,,,,,SSR4,,RBM10,,UAP1
961,,MOGS,,,,,,SSRP1,,RBM12,,UBA2
962,,MON1B,,,,,,SSSCA1,,RBM12B,,UBA3
963,,MORF4L1,,,,,,ST20-MTHFS,,RBM17,,UBA6
964,,MORF4L2,,,,,,STAT1,,RBM27,,UBAP2L
965,,MOV10,,,,,,STAT2,,RBM28,,UBE2E1
966,,MPHOSPH6,,,,,,STAU1,,RBM4,,UBE2K
967,,MPHOSPH8,,,,,,STIP1,,RBM42,,UBE2O
968,,MRE11A,,,,,,STK10,,RBM4B,,UBE2Q2
969,,MRFAP1,,,,,,STK3,,RBMXL1,,UBE2Z
970,,MRPL11,,,,,,STK4,,RCC1,,UBFD1
971,,MRPL12,,,,,,STMN1,,RCC2,,UBL4A
972,,MRPL13,,,,,,STOM,,RCN1,,UBXN7
973,,MRPL14,,,,,,STON2,,RCOR1,,UFD1L
974,,MRPL15,,,,,,STRBP,,RCOR3,,UGGT1
975,,MRPL17,,,,,,STT3A,,RECQL,,UMPS
976,,MRPL19,,,,,,STX5,,RGPD3,,UNC119
977,,MRPL20,,,,,,SUB1,,RGPD4,,UPF1
978,,MRPL21,,,,,,SUPT16H,,RGPD5,,UQCC
979,,MRPL22,,,,,,SUPT5H,,RGPD6,,USF1
980,,MRPL23,,,,,,SUPT6H,,RGPD8,,USP34
981,,MRPL24,,,,,,SYNCRIP,,RGS10,,USP39
982,,MRPL28,,,,,,TAP1,,RHOG,,USP9Y
983,,MRPL3,,,,,,TAP2,,RIC8A,,VBP1
984,,MRPL34,,,,,,TAPBP,,RIC8B,,VPS45
985,,MRPL4,,,,,,TARS,,RILPL1,,WASF3
986,,MRPL41,,,,,,TBC1D23,,RNASEL,,WASH1
987,,MRPL43,,,,,,TBCB,,RNF13,,WBP11
988,,MRPL44,,,,,,TBCD,,RNF213,,WDR12
989,,MRPL47,,,,,,TBL2,,RNF31,,WDR43
990,,MRPL49,,,,,,TBXAS1,,RNGTT,,WDR44
991,,MRPL9,,,,,,TCEA1,,RNH1,,WDR55
992,,MRPS21,,,,,,TCIRG1,,RNPS1,,WDR74
993,,MRPS25,,,,,,TCOF1,,ROCK1,,XAB2
994,,MRPS28,,,,,,TFCP2L1,,RPA1,,XPO1
995,,MRPS35,,,,,,TFG,,RPA2,,XPO5
996,,MRPS6,,,,,,TFRC,,RPAP1,,XPO6
997,,MRPS7,,,,,,THBS1,,RPL11,,XPOT
998,,MRPS9,,,,,,THBS2,,RPL12,,YARS
999,,MRTO4,,,,,,THBS3,,RPL13,,YBX1
1000,,MSH2,,,,,,THEMIS2,,RPL13A,,YKT6
1001,,MSH3,,,,,,THOC1,,RPL14,,YTHDC1
1002,,MSH6,,,,,,THOP1,,RPL15,,YTHDF1
1003,,MSI2,,,,,,THY1,,RPL18,,YTHDF2
1004,,MST4,,,,,,TIAL1,,RPL18A,,YWHAZ
1005,,MTA2,,,,,,TM9SF3,,RPL21,,ZC3HAV1
1006,,MTAP,,,,,,TMED4,,RPL23A,,ZC3HAV1L
1007,,MTHFD1,,,,,,TMED5,,RPL27A,,ZC3HC1
1008,,MTHFD1L,,,,,,TMEM14C,,RPL32,,ZFP36L2
1009,,MTHFD2,,,,,,TMEM189-UBE2V1,,RPL4,,ZFR
1010,,MTIF2,,,,,,TMEM223,,RPL5,,ZFYVE26
1011,,MTPAP,,,,,,TMEM65,,RPL6,,ZMPSTE24
1012,,MYEF2,,,,,,TMPO,,RPL7,,ZNF259
1013,,MYO10,,,,,,TMSB10,,RPL8,,ZNF638
1014,,MZT1,,,,,,TMTC3,,RPL9,,ZNHIT2
1015,,MZT2A,,,,,,TMX1,,RPLP0,,
1016,,NAA10,,,,,,TMX2,,RPRD2,,
1017,,NAA15,,,,,,TNC,,RPS12,,
1018,,NAA16,,,,,,TOP1,,RPS13,,
1019,,NAA25,,,,,,TOR1A,,RPS14,,
1020,,NAA38,,,,,,TOR1AIP1,,RPS15A,,
1021,,NAA40,,,,,,TOR1B,,RPS19,,
1022,,NAA50,,,,,,TP53BP1,,RPS2,,
1023,,NAB1,,,,,,TPD52L2,,RPS24,,
1024,,NACA,,,,,,TPM3,,RPS27A,,
1025,,NACC1,,,,,,TPM4,,RPS3,,
1026,,NAP1L1,,,,,,TPMT,,RPS3A,,
1027,,NAP1L4,,,,,,TRAM1,,RPS6,,
1028,,NAPB,,,,,,TRAP1,,RPS8,,
1029,,NARS,,,,,,TRIM11,,RPS9,,
1030,,NASP,,,,,,TRIM24,,RPSA,,
1031,,NAT10,,,,,,TRIM28,,RRAGB,,
1032,,NBEA,,,,,,TRIM47,,RRAGC,,
1033,,NBN,,,,,,TRIP13,,RRAGD,,
1034,,NCAM1,,,,,,TRRAP,,RRM2B,,
1035,,NCBP1,,,,,,TSR3,,RRP12,,
1036,,NCBP2,,,,,,TUBB,,RRS1,,
1037,,NCDN,,,,,,TUBB1,,RSL1D1,,
1038,,NCL,,,,,,TUBB2A,,RUFY1,,
1039,,NCOA5,,,,,,TUBB2B,,S100A10,,
1040,,NCOR2,,,,,,TUBB3,,S100A11,,
1041,,NCS1,,,,,,TUBB4A,,S100A16,,
1042,,NCSTN,,,,,,TUBB4B,,SAE1,,
1043,,NDE1,,,,,,TUBB8,,SAMHD1,,
1044,,NDEL1,,,,,,TUBG1,,SARNP,,
1045,,NDNL2,,,,,,TUBG2,,SBDS,,
1046,,NDRG3,,,,,,TUBGCP3,,SBF1,,
1047,,NDRG4,,,,,,TXNDC12,,SCAMP3,,
1048,,NDUFA1,,,,,,TYMP,,SCARB1,,
1049,,NDUFA13,,,,,,U2SURP,,SCARB2,,
1050,,NDUFA2,,,,,,UAP1L1,,SCYL1,,
1051,,NDUFA5,,,,,,UBA2,,SEC22B,,
1052,,NDUFA8,,,,,,UBA52,,SEC24D,,
1053,,NDUFB10,,,,,,UBA6,,SEC63,,
1054,,NDUFS2,,,,,,UBB,,SELL,,
1055,,NDUFS3,,,,,,UBC,,SEPTIN10,,
1056,,NEDD1,,,,,,UBE2H,,SEPTIN11,,
1057,,NEDD8,,,,,,UBE2I,,SEPTIN2,,
1058,,NELFA,,,,,,UBE2NL,,SEPTIN6,,
1059,,NELFE,,,,,,UBE2V1,,SEPTIN7,,
1060,,NFIB,,,,,,UBE2V2,,SEPTIN8,,
1061,,NFU1,,,,,,UBE2Z,,SEPTIN9,,
1062,,NFYB,,,,,,UBR3,,SERPINB1,,
1063,,NFYC,,,,,,UBTF,,SERPINH1,,
1064,,NIF3L1,,,,,,UBXN7,,SETD7,,
1065,,NIPBL,,,,,,UCK2,,SF3A1,,
1066,,NKX2-1,,,,,,UGGT1,,SF3A2,,
1067,,NKX2-4,,,,,,UMPS,,SF3B1,,
1068,,NKX2-5,,,,,,URGCP,,SF3B3,,
1069,,NLE1,,,,,,USP10,,SGTA,,
1070,,NLN,,,,,,USP11,,SH3BGRL3,,
1071,,NMNAT3,,,,,,VAMP2,,SH3BP1,,
1072,,NMT1,,,,,,VAMP3,,SH3GL1,,
1073,,NNT,,,,,,VANGL1,,SH3GLB1,,
1074,,NOB1,,,,,,VAV2,,SH3KBP1,,
1075,,NOC2L,,,,,,VBP1,,SHC1,,
1076,,NOL9,,,,,,VCAN,,SHC4,,
1077,,NONO,,,,,,VCL,,SIGLEC1,,
1078,,NOP10,,,,,,VDAC1,,SIPA1,,
1079,,NOP2,,,,,,VPS13C,,SIRPA,,
1080,,NOP56,,,,,,VRK1,,SIRPB1,,
1081,,NOP58,,,,,,WAPAL,,SIRT2,,
1082,,NOP9,,,,,,WARS,,SLC16A3,,
1083,,NOSIP,,,,,,WASL,,SLC2A1,,
1084,,NPEPPS,,,,,,WBSCR16,,SLC2A14,,
1085,,NPM1,,,,,,WDFY1,,SLC2A3,,
1086,,NR2C2AP,,,,,,WDR1,,SLC30A7,,
1087,,NRAS,,,,,,WDR18,,SLC39A14,,
1088,,NRD1,,,,,,WDR33,,SLFN5,,
1089,,NRF1,,,,,,WDR44,,SMAP1,,
1090,,NSMCE1,,,,,,WDR5,,SMARCA4,,
1091,,NSMCE4A,,,,,,WIPF1,,SMCHD1,,
1092,,NSUN2,,,,,,WRAP73,,SMG5,,
1093,,NSUN5,,,,,,XRCC1,,SMN1,,
1094,,NT5C3,,,,,,XRCC5,,SMN2,,
1095,,NT5DC2,,,,,,XRCC6,,SMPD4,,
1096,,NT5DC3,,,,,,YARS,,SMYD5,,
1097,,NTHL1,,,,,,YBX1,,SND1,,
1098,,NUCKS1,,,,,,YES1,,SNRPA,,
1099,,NUDC,,,,,,YIF1B,,SNRPB,,
1100,,NUDCD1,,,,,,YTHDF1,,SNRPB2,,
1101,,NUDCD3,,,,,,YTHDF2,,SNRPC,,
1102,,NUDT1,,,,,,YY1,,SNRPD1,,
1103,,NUDT14,,,,,,YY2,,SNRPE,,
1104,,NUDT16L1,,,,,,ZC3H18,,SNRPN,,
1105,,NUDT19,,,,,,ZC3HAV1,,SNW1,,
1106,,NUDT2,,,,,,ZFP42,,SNX1,,
1107,,NUDT5,,,,,,ZSCAN18,,SNX32,,
1108,,NUMA1,,,,,,,,SNX33,,
1109,,NUP107,,,,,,,,SOAT1,,
1110,,NUP133,,,,,,,,SOD2,,
1111,,NUP153,,,,,,,,SP100,,
1112,,NUP155,,,,,,,,SPAG9,,
1113,,NUP160,,,,,,,,SPATS2L,,
1114,,NUP188,,,,,,,,SPP1,,
1115,,NUP205,,,,,,,,SRI,,
1116,,NUP210,,,,,,,,SRP54,,
1117,,NUP43,,,,,,,,SRP72,,
1118,,NUP50,,,,,,,,SRPRB,,
1119,,NUP54,,,,,,,,SRRM2,,
1120,,NUP62,,,,,,,,SRRT,,
1121,,NUP85,,,,,,,,SRSF1,,
1122,,NUP88,,,,,,,,SRSF10,,
1123,,NUP93,,,,,,,,SRSF2,,
1124,,NUP98,,,,,,,,SRSF3,,
1125,,NUPL1,,,,,,,,SRSF6,,
1126,,NUTF2,,,,,,,,SRSF9,,
1127,,NXF1,,,,,,,,SSH3,,
1128,,OAT,,,,,,,,SSR4,,
1129,,OCIAD2,,,,,,,,ST3GAL6,,
1130,,OGT,,,,,,,,STAT1,,
1131,,OLA1,,,,,,,,STAT2,,
1132,,OMA1,,,,,,,,STAT3,,
1133,,OPA1,,,,,,,,STAT6,,
1134,,ORC4,,,,,,,,STBD1,,
1135,,ORC5,,,,,,,,STIM1,,
1136,,OSBP,,,,,,,,STIM2,,
1137,,OSBPL11,,,,,,,,STK25,,
1138,,OSBPL3,,,,,,,,STK3,,
1139,,OSBPL6,,,,,,,,STK38,,
1140,,OSBPL8,,,,,,,,STK39,,
1141,,OSGEP,,,,,,,,STMN2,,
1142,,OTC,,,,,,,,STRN4,,
1143,,OTUB1,,,,,,,,STT3A,,
1144,,OTUD7A,,,,,,,,STX5,,
1145,,OXCT1,,,,,,,,STX6,,
1146,,OXCT2,,,,,,,,SUPT5H,,
1147,,P4HTM,,,,,,,,SUPT6H,,
1148,,PA2G4,,,,,,,,SURF4,,
1149,,PABPC1,,,,,,,,SVIL,,
1150,,PABPC1L,,,,,,,,SYF2,,
1151,,PABPC1L2A,,,,,,,,SYNCRIP,,
1152,,PABPC1L2B,,,,,,,,SYNE3,,
1153,,PABPC3,,,,,,,,SYNGR2,,
1154,,PABPC4,,,,,,,,SZT2,,
1155,,PABPC4L,,,,,,,,TAF15,,
1156,,PADI2,,,,,,,,TAF9,,
1157,,PAFAH1B2,,,,,,,,TAF9B,,
1158,,PAFAH1B3,,,,,,,,TAGLN2,,
1159,,PAICS,,,,,,,,TALDO1,,
1160,,PAIP1,,,,,,,,TAOK3,,
1161,,PAK2,,,,,,,,TAP1,,
1162,,PAK3,,,,,,,,TAP2,,
1163,,PAK6,,,,,,,,TAPBP,,
1164,,PAM,,,,,,,,TAPBPL,,
1165,,PANK2,,,,,,,,TARDBP,,
1166,,PAPOLA,,,,,,,,TBC1D15,,
1167,,PAPOLB,,,,,,,,TBC1D2B,,
1168,,PAPOLG,,,,,,,,TBC1D9B,,
1169,,PAPSS1,,,,,,,,TBCB,,
1170,,PARD6A,,,,,,,,TBL1X,,
1171,,PARP1,,,,,,,,TBL1XR1,,
1172,,PBRM1,,,,,,,,TBL3,,
1173,,PC,,,,,,,,TBXAS1,,
1174,,PCBP1,,,,,,,,TCEA1,,
1175,,PCBP2,,,,,,,,TCIRG1,,
1176,,PCBP3,,,,,,,,TCOF1,,
1177,,PCDHAC2,,,,,,,,TES,,
1178,,PCID2,,,,,,,,TEX10,,
1179,,PCM1,,,,,,,,TEX2,,
1180,,PCNA,,,,,,,,TFRC,,
1181,,PCYOX1L,,,,,,,,TGFBRAP1,,
1182,,PDAP1,,,,,,,,TGM2,,
1183,,PDCD5,,,,,,,,THBS2,,
1184,,PDCL3,,,,,,,,THOC6,,
1185,,PDE6D,,,,,,,,THOP1,,
1186,,PDK1,,,,,,,,THRAP3,,
1187,,PDK3,,,,,,,,THYN1,,
1188,,PDRG1,,,,,,,,TIA1,,
1189,,PDS5A,,,,,,,,TIAL1,,
1190,,PDXDC1,,,,,,,,TIPRL,,
1191,,PDXP,,,,,,,,TJAP1,,
1192,,PELO,,,,,,,,TLR3,,
1193,,PELP1,,,,,,,,TM9SF2,,
1194,,PEPD,,,,,,,,TMED10,,
1195,,PES1,,,,,,,,TMED7,,
1196,,PFAS,,,,,,,,TMED7-TICAM2,,
1197,,PFDN1,,,,,,,,TMED9,,
1198,,PFDN2,,,,,,,,TMEM179B,,
1199,,PFDN4,,,,,,,,TMEM201,,
1200,,PFDN5,,,,,,,,TMEM214,,
1201,,PFDN6,,,,,,,,TMEM30A,,
1202,,PFKFB1,,,,,,,,TMEM43,,
1203,,PFKFB2,,,,,,,,TMEM50A,,
1204,,PFKFB3,,,,,,,,TMEM63B,,
1205,,PFKFB4,,,,,,,,TMEM87A,,
1206,,PFKM,,,,,,,,TMSB10,,
1207,,PFKP,,,,,,,,TMTC3,,
1208,,PFN2,,,,,,,,TMX1,,
1209,,PGAM1,,,,,,,,TNFAIP2,,
1210,,PGAM4,,,,,,,,TNFAIP8,,
1211,,PGAM5,,,,,,,,TNKS1BP1,,
1212,,PGAP1,,,,,,,,TNPO1,,
1213,,PGD,,,,,,,,TNPO2,,
1214,,PGLS,,,,,,,,TNPO3,,
1215,,PGP,,,,,,,,TOP1,,
1216,,PGPEP1,,,,,,,,TOP1MT,,
1217,,PHACTR4,,,,,,,,TOR1AIP1,,
1218,,PHB2,,,,,,,,TOX4,,
1219,,PHC2,,,,,,,,TPD52L2,,
1220,,PHC3,,,,,,,,TPI1,,
1221,,PHF14,,,,,,,,TPP2,,
1222,,PHF2,,,,,,,,TPR,,
1223,,PHF8,,,,,,,,TPSAB1,,
1224,,PHGDH,,,,,,,,TPSB2,,
1225,,PHIP,,,,,,,,TRA2A,,
1226,,PICK1,,,,,,,,TRA2B,,
1227,,PIGK,,,,,,,,TRADD,,
1228,,PIH1D1,,,,,,,,TRAM1,,
1229,,PIN1,,,,,,,,TRAPPC2L,,
1230,,PIN4,,,,,,,,TRIM11,,
1231,,PITHD1,,,,,,,,TRIM21,,
1232,,PITPNB,,,,,,,,TRIM22,,
1233,,PITPNM1,,,,,,,,TRIM25,,
1234,,PITRM1,,,,,,,,TRIM28,,
1235,,PKM,,,,,,,,TRIM68,,
1236,,PKN1,,,,,,,,TRIO,,
1237,,PKN2,,,,,,,,TRIP10,,
1238,,PLAA,,,,,,,,TRIP4,,
1239,,PLCB4,,,,,,,,TRMT1L,,
1240,,PLRG1,,,,,,,,TSN,,
1241,,PM20D2,,,,,,,,TSR1,,
1242,,PMF1,,,,,,,,TSSC4,,
1243,,PMF1-BGLAP,,,,,,,,TTC28,,
1244,,PMPCB,,,,,,,,TTC39A,,
1245,,PMVK,,,,,,,,TTLL12,,
1246,,PNKP,,,,,,,,TUBA1A,,
1247,,PNN,,,,,,,,TUBA1B,,
1248,,PNP,,,,,,,,TUBA1C,,
1249,,PNPT1,,,,,,,,TUBA3E,,
1250,,POFUT1,,,,,,,,TUBA4B,,
1251,,POGK,,,,,,,,TUBAL3,,
1252,,POGLUT1,,,,,,,,TUBB,,
1253,,POGZ,,,,,,,,TUBB6,,
1254,,POLB,,,,,,,,TUBGCP2,,
1255,,POLD1,,,,,,,,TUBGCP3,,
1256,,POLD2,,,,,,,,TWF2,,
1257,,POLDIP2,,,,,,,,TXLNA,,
1258,,POLDIP3,,,,,,,,TXNDC12,,
1259,,POLE3,,,,,,,,TXNDC5,,
1260,,POLE4,,,,,,,,TYMP,,
1261,,POLR2A,,,,,,,,U2AF2,,
1262,,POLR2B,,,,,,,,U2SURP,,
1263,,POLR2C,,,,,,,,UACA,,
1264,,POLR2G,,,,,,,,UBA3,,
1265,,POLR2H,,,,,,,,UBA52,,
1266,,POLR2J,,,,,,,,UBA6,,
1267,,POLR2J2,,,,,,,,UBA7,,
1268,,POLR2J3,,,,,,,,UBB,,
1269,,POLR3E,,,,,,,,UBC,,
1270,,POLR3F,,,,,,,,UBE2H,,
1271,,POP1,,,,,,,,UBE2I,,
1272,,POU2F1,,,,,,,,UBE2L6,,
1273,,POU2F2,,,,,,,,UBE2N,,
1274,,POU2F3,,,,,,,,UBE2V1,,
1275,,PPA1,,,,,,,,UBE2V2,,
1276,,PPAT,,,,,,,,UBE2Z,,
1277,,PPIA,,,,,,,,UBE3C,,
1278,,PPIAL4A,,,,,,,,UBLCP1,,
1279,,PPIAL4B,,,,,,,,UBQLN2,,
1280,,PPIAL4C,,,,,,,,UBXN6,,
1281,,PPIAL4D,,,,,,,,UFC1,,
1282,,PPIAL4E,,,,,,,,UFL1,,
1283,,PPIAL4F,,,,,,,,UGGT2,,
1284,,PPIE,,,,,,,,UNC119B,,
1285,,PPIG,,,,,,,,UPF2,,
1286,,PPIH,,,,,,,,URM1,,
1287,,PPIL1,,,,,,,,USP10,,
1288,,PPIL2,,,,,,,,USP24,,
1289,,PPIL4,,,,,,,,USP5,,
1290,,PPM1B,,,,,,,,USP9X,,
1291,,PPM1G,,,,,,,,UTP15,,
1292,,PPME1,,,,,,,,VAMP7,,
1293,,PPP1CA,,,,,,,,VASP,,
1294,,PPP1CB,,,,,,,,VAT1,,
1295,,PPP1CC,,,,,,,,VBP1,,
1296,,PPP1R10,,,,,,,,VCAM1,,
1297,,PPP1R14B,,,,,,,,VCAN,,
1298,,PPP1R8,,,,,,,,VIM,,
1299,,PPP2R1A,,,,,,,,VPS18,,
1300,,PPP2R1B,,,,,,,,VPS33A,,
1301,,PPP2R2D,,,,,,,,VPS36,,
1302,,PPP2R4,,,,,,,,VPS39,,
1303,,PPP2R5D,,,,,,,,VPS41,,
1304,,PPP2R5E,,,,,,,,VTA1,,
1305,,PPP4C,,,,,,,,VWA3B,,
1306,,PPP4R2,,,,,,,,VWF,,
1307,,PPP6R1,,,,,,,,WDR12,,
1308,,PPP6R3,,,,,,,,WDR26,,
1309,,PPWD1,,,,,,,,WDR3,,
1310,,PRAF2,,,,,,,,WDR36,,
1311,,PREP,,,,,,,,WDR43,,
1312,,PRKAG2,,,,,,,,WDR54,,
1313,,PRKCI,,,,,,,,WDR55,,
1314,,PRKCSH,,,,,,,,WDR70,,
1315,,PRKD3,,,,,,,,WDR91,,
1316,,PRKDC,,,,,,,,WIPF1,,
1317,,PRKRA,,,,,,,,WNK1,,
1318,,PRMT1,,,,,,,,XPNPEP1,,
1319,,PRMT6,,,,,,,,XPO1,,
1320,,PRPF19,,,,,,,,XPO5,,
1321,,PRPF3,,,,,,,,XPOT,,
1322,,PRPF31,,,,,,,,XRCC5,,
1323,,PRPF38A,,,,,,,,XRCC6,,
1324,,PRPF38B,,,,,,,,XRN2,,
1325,,PRPF4,,,,,,,,YIF1B,,
1326,,PRPF40A,,,,,,,,YIPF4,,
1327,,PRPF4B,,,,,,,,YIPF6,,
1328,,PRPF6,,,,,,,,YTHDC2,,
1329,,PRPF8,,,,,,,,YTHDF3,,
1330,,PRPS1,,,,,,,,YWHAE,,
1331,,PRPS2,,,,,,,,YWHAZ,,
1332,,PRPSAP1,,,,,,,,YY2,,
1333,,PRPSAP2,,,,,,,,ZC3H13,,
1334,,PRRC2A,,,,,,,,ZC3HAV1,,
1335,,PRRC2C,,,,,,,,ZC3HAV1L,,
1336,,PRTFDC1,,,,,,,,ZCCHC8,,
1337,,PSIP1,,,,,,,,ZMYND8,,
1338,,PSMA1,,,,,,,,ZNF346,,
1339,,PSMA3,,,,,,,,ZNFX1,,
1340,,PSMA5,,,,,,,,ZYX,,
1341,,PSMA6,,,,,,,,MRE11,,
1342,,PSMA7,,,,,,,,DUS4L-BCAP29,,
1343,,PSMA8,,,,,,,,VIRMA,,
1344,,PSMB3,,,,,,,,OTULIN,,
1345,,PSMB4,,,,,,,,PYCR3,,
1346,,PSMB5,,,,,,,,HARS1,,
1347,,PSMC1,,,,,,,,SARS1,,
1348,,PSMC3,,,,,,,,PUM3,,
1349,,PSMC4,,,,,,,,CAVIN1,,
1350,,PSMC5,,,,,,,,WARS1,,
1351,,PSMC6,,,,,,,,DARS1,,
1352,,PSMD1,,,,,,,,ERO1A,,
1353,,PSMD10,,,,,,,,LAMTOR5,,
1354,,PSMD11,,,,,,,,OGA,,
1355,,PSMD12,,,,,,,,GSDME,,
1356,,PSMD13,,,,,,,,ADPRS,,
1357,,PSMD2,,,,,,,,H1-5,,
1358,,PSMD3,,,,,,,,GUCY1A1,,
1359,,PSMD6,,,,,,,,KIFBP,,
1360,,PSMD7,,,,,,,,POGLUT3,,
1361,,PSMD8,,,,,,,,GRK2,,
1362,,PSME3,,,,,,,,CARS1,,
1363,,PSMG1,,,,,,,,RACK1,,
1364,,PSMG3,,,,,,,,NRDC,,
1365,,PSPC1,,,,,,,,RARS1,,
1366,,PSPH,,,,,,,,METTL26,,
1367,,PTBP1,,,,,,,,NELFCD,,
1368,,PTBP3,,,,,,,,FHIP2A,,
1369,,PTCD3,,,,,,,,LNPK,,
1370,,PTGES3,,,,,,,,WAPL,,
1371,,PTK7,,,,,,,,TMEM263,,
1372,,PTMA,,,,,,,,CRYBG1,,
1373,,PTMS,,,,,,,,RMDN3,,
1374,,PTPLAD1,,,,,,,,CYRIB,,
1375,,PTPN11,,,,,,,,ADGRE5,,
1376,,PTPRF,,,,,,,,FMC1-LUC7L2,,
1377,,PUF60,,,,,,,,EPRS1,,
1378,,PUM1,,,,,,,,PHYKPL,,
1379,,PUM2,,,,,,,,YBX3,,
1380,,PUS1,,,,,,,,BABAM2,,
1381,,PUS7,,,,,,,,PEDS1-UBE2V1,,
1382,,PWP1,,,,,,,,ZPR1,,
1383,,PYCR1,,,,,,,,H2BC1,,
1384,,PYCR2,,,,,,,,SF3B6,,
1385,,QRICH1,,,,,,,,TMEM258,,
1386,,QSOX2,,,,,,,,VARS1,,
1387,,RAB2A,,,,,,,,HGH1,,
1388,,RAB2B,,,,,,,,CCAR2,,
1389,,RAB3B,,,,,,,,CIAO2B,,
1390,,RAB3C,,,,,,,,P3H1,,
1391,,RAB3D,,,,,,,,H2BE1,,
1392,,RABGAP1,,,,,,,,CAVIN3,,
1393,,RABGGTA,,,,,,,,CSNK2A3,,
1394,,RABL6,,,,,,,,GUCY1B1,,
1395,,RAD21,,,,,,,,RPSAP58,,
1396,,RAD21L1,,,,,,,,LRMDA,,
1397,,RAD23B,,,,,,,,BCO1,,
1398,,RAE1,,,,,,,,TARS1,,
1399,,RALGAPA1,,,,,,,,NIFK,,
1400,,RALY,,,,,,,,LOC102724159,,
1401,,RALYL,,,,,,,,GRK3,,
1402,,RANBP1,,,,,,,,RMC1,,
1403,,RANBP2,,,,,,,,MAP3K20,,
1404,,RANBP3,,,,,,,,STING1,,
1405,,RANBP9,,,,,,,,NIBAN1,,
1406,,RANGAP1,,,,,,,,OTULINL,,
1407,,RAP1GDS1,,,,,,,,CFAP20,,
